AreaCode,Size_sqft,Bedrooms,Bathrooms,Furnishing,View,Developer,ParkingSpaces,AnnualRent,PropertyValuation,PropertyType,PropertyAge,AmenityCount,PricePerSqFt,RentToValueRatio,BedBathRatio,RentalYield,PricePerBedroom,PricePerBathroom,RentPerBedroom,RentPerBathroom,AgeBucket,AreaName,Count_Area,AvgAge_Area,MedianAge_Area,AvgVal_Area,MedianVal_Area,AvgRent_Area,MedianRent_Area,AvgPricePerSqFt_Area,AvgRentToValue_Area
7,979,1,1,2,4,0,2,178333,1618596,0,23,3,1653.3156281920326,0.11017758600663785,1.0,11.017758600663786,1618596.0,1618596.0,178333.0,178333.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,401,1,5,2,4,3,3,98631,5109591,0,9,3,12742.122194513715,0.019303110562078257,0.2,1.9303110562078256,5109591.0,1021918.2,98631.0,19726.2,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,900,2,2,1,2,3,2,107672,13154861,0,8,6,14616.512222222222,0.008184959156923056,1.0,0.8184959156923056,6577430.5,6577430.5,53836.0,53836.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,2863,5,3,2,2,2,3,569167,10870015,1,8,5,3796.721969961579,0.05236119729365599,1.6666666666666667,5.2361197293655986,2174003.0,3623338.3333333335,113833.4,189722.33333333334,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,3153,5,6,1,0,4,2,696522,15730622,2,23,6,4989.096733269902,0.044278096568590865,0.8333333333333334,4.427809656859086,3146124.4,2621770.3333333335,139304.4,116087.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,401,1,1,1,1,3,1,188088,12873046,0,23,6,32102.35910224439,0.014610994165638809,1.0,1.4610994165638809,12873046.0,12873046.0,188088.0,188088.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,2950,2,5,2,0,1,3,133719,1250578,2,25,6,423.92474576271184,0.10692575752971825,0.4,10.692575752971825,625289.0,250115.6,66859.5,26743.8,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,4698,2,6,2,2,4,2,365674,3104520,1,11,3,660.8173690932312,0.11778761289990079,0.3333333333333333,11.77876128999008,1552260.0,517420.0,182837.0,60945.666666666664,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1321,5,3,1,2,3,2,674200,2344954,0,25,6,1775.1355034065102,0.28751097036445067,1.6666666666666667,28.751097036445067,468990.8,781651.3333333334,134840.0,224733.33333333334,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,3184,5,6,2,2,0,1,455544,9541497,2,24,5,2996.701319095477,0.04774345157788133,0.8333333333333334,4.774345157788133,1908299.4,1590249.5,91108.8,75924.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,2439,4,4,2,4,4,3,148868,5338,0,22,3,2.1886018860188603,27.888347695766203,1.0,2788.83476957662,1334.5,1334.5,37217.0,37217.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1320,3,3,2,2,0,2,109102,11482783,0,25,5,8699.07803030303,0.009501355202828443,1.0,0.9501355202828443,3827594.3333333335,3827594.3333333335,36367.333333333336,36367.333333333336,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,2964,3,2,0,4,4,2,74196,7018082,0,25,4,2367.7739541160595,0.010572119277033241,1.5,1.057211927703324,2339360.6666666665,3509041.0,24732.0,37098.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,4732,4,5,1,2,0,3,472806,15630095,2,24,5,3303.063186813187,0.03024972017124656,0.8,3.024972017124656,3907523.75,3126019.0,118201.5,94561.2,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1243,2,3,1,1,3,1,486008,15667394,1,25,5,12604.500402252615,0.031020347097928346,0.6666666666666666,3.1020347097928345,7833697.0,5222464.666666667,243004.0,162002.66666666666,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,502,4,4,1,1,3,3,218541,12584027,1,13,5,25067.782868525897,0.017366539343884116,1.0,1.7366539343884115,3146006.75,3146006.75,54635.25,54635.25,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,833,3,3,0,0,2,2,117739,9670047,0,11,5,11608.69987995198,0.01217563885677081,1.0,1.217563885677081,3223349.0,3223349.0,39246.333333333336,39246.333333333336,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1691,2,4,2,3,3,2,111689,5058055,1,15,4,2991.1620342992314,0.02208141271694357,0.5,2.2081412716943567,2529027.5,1264513.75,55844.5,27922.25,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1784,2,2,2,1,0,3,92339,4743156,1,25,3,2658.7197309417043,0.01946783955661589,1.0,1.946783955661589,2371578.0,2371578.0,46169.5,46169.5,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,2719,4,4,1,4,4,3,397882,5648297,1,23,4,2077.3435086428835,0.07044282551006081,1.0,7.044282551006082,1412074.25,1412074.25,99470.5,99470.5,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1571,3,4,2,4,2,3,232604,1925326,1,21,3,1225.5416931890516,0.12081278702931347,0.75,12.081278702931348,641775.3333333334,481331.5,77534.66666666667,58151.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1503,3,4,2,3,3,2,212059,16059867,0,22,5,10685.20758483034,0.013204281206064783,0.75,1.3204281206064783,5353289.0,4014966.75,70686.33333333333,53014.75,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,4908,5,4,1,2,2,2,423860,2808828,1,25,6,572.2958435207823,0.1509027964688475,1.25,15.090279646884749,561765.6,702207.0,84772.0,105965.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
6,2994,2,3,0,4,2,2,458980,3882715,1,11,3,1296.8319973279893,0.11821109713177506,0.6666666666666666,11.821109713177506,1941357.5,1294238.3333333333,229490.0,152993.33333333334,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,2141,3,1,2,2,5,1,30858,9247828,0,21,5,4319.3965436711815,0.0033367835128421505,3.0,0.3336783512842151,3082609.3333333335,9247828.0,10286.0,30858.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1955,5,3,0,1,0,1,178798,1883000,2,10,4,963.1713554987213,0.0949537971322358,1.6666666666666667,9.49537971322358,376600.0,627666.6666666666,35759.6,59599.333333333336,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,401,2,2,0,4,0,1,228756,4295282,1,25,6,10711.426433915212,0.05325750439668455,1.0,5.325750439668455,2147641.0,2147641.0,114378.0,114378.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1568,2,2,2,1,3,1,173254,12054378,0,25,6,7687.741071428572,0.014372703427750481,1.0,1.4372703427750482,6027189.0,6027189.0,86627.0,86627.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1188,3,3,2,4,5,1,134167,10240735,2,12,4,8620.147306397306,0.01310130571682599,1.0,1.310130571682599,3413578.3333333335,3413578.3333333335,44722.333333333336,44722.333333333336,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,719,3,1,2,2,4,2,80036,5535600,0,9,5,7699.026425591099,0.0144584146253342,3.0,1.44584146253342,1845200.0,5535600.0,26678.666666666668,80036.0,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,770,2,4,1,3,1,2,326774,3130282,0,17,6,4065.3012987012985,0.10439123376104772,0.5,10.439123376104773,1565141.0,782570.5,163387.0,81693.5,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,791,2,4,0,4,4,2,66234,10317906,1,7,3,13044.128950695322,0.006419325781801074,0.5,0.6419325781801074,5158953.0,2579476.5,33117.0,16558.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,698,2,2,1,2,3,2,160070,1732086,0,11,4,2481.4985673352435,0.09241457987651883,1.0,9.241457987651883,866043.0,866043.0,80035.0,80035.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,781,1,1,0,4,0,1,48156,15002385,0,9,3,19209.199743918052,0.0032098896275492197,1.0,0.32098896275492195,15002385.0,15002385.0,48156.0,48156.0,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,401,3,1,2,2,5,3,76108,2395166,0,25,4,5972.982543640897,0.03177566815828214,3.0,3.1775668158282135,798388.6666666666,2395166.0,25369.333333333332,76108.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,4063,5,4,2,2,5,2,420506,14808129,2,25,3,3644.62933792764,0.028396970339737045,1.25,2.8396970339737044,2961625.8,3702032.25,84101.2,105126.5,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1929,4,3,1,2,0,2,419783,16285433,1,22,3,8442.422498703992,0.025776594334335476,1.3333333333333333,2.5776594334335474,4071358.25,5428477.666666667,104945.75,139927.66666666666,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1672,4,3,2,2,4,2,150764,8352105,0,25,4,4995.278110047847,0.018051018276230964,1.3333333333333333,1.8051018276230963,2088026.25,2784035.0,37691.0,50254.666666666664,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,4490,2,2,2,2,2,2,696522,9383842,1,11,6,2089.942538975501,0.07422567430270033,1.0,7.422567430270033,4691921.0,4691921.0,348261.0,348261.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,3395,4,6,2,0,4,2,696522,14595532,2,25,3,4299.125773195877,0.047721590415477834,0.6666666666666666,4.772159041547783,3648883.0,2432588.6666666665,174130.5,116087.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1150,1,3,2,4,4,3,32933,13665544,0,25,5,11883.081739130435,0.0024099296742229946,0.3333333333333333,0.24099296742229945,13665544.0,4555181.333333333,32933.0,10977.666666666666,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,2896,5,6,2,4,1,1,400447,7518193,2,25,3,2596.06111878453,0.05326372972867283,0.8333333333333334,5.326372972867284,1503638.6,1253032.1666666667,80089.4,66741.16666666667,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
3,2023,3,3,0,2,0,1,145613,5660101,0,13,4,2797.8749382105784,0.025726219373117195,1.0,2.5726219373117196,1886700.3333333333,1886700.3333333333,48537.666666666664,48537.666666666664,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,5372,1,4,2,2,0,2,200785,471748,1,25,5,87.81608339538347,0.4256191865148342,0.25,42.561918651483424,471748.0,117937.0,200785.0,50196.25,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,800,3,2,2,1,1,3,186912,4123290,0,16,4,5154.1125,0.04533079167363925,1.5,4.533079167363925,1374430.0,2061645.0,62304.0,93456.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1041,1,4,1,2,0,1,147305,10717700,0,25,5,10295.581171950049,0.013744086884312865,0.25,1.3744086884312865,10717700.0,2679425.0,147305.0,36826.25,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,876,2,3,2,3,4,3,165433,13955486,1,10,5,15930.9200913242,0.01185433456061652,0.6666666666666666,1.185433456061652,6977743.0,4651828.666666667,82716.5,55144.333333333336,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1660,2,4,2,4,4,1,348861,10522248,0,18,5,6338.7036144578315,0.03315460726643204,0.5,3.3154607266432037,5261124.0,2630562.0,174430.5,87215.25,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,935,3,3,1,2,3,2,206327,3239465,0,25,6,3464.668449197861,0.06369168983149995,1.0,6.3691689831499945,1079821.6666666667,1079821.6666666667,68775.66666666667,68775.66666666667,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,566,1,3,2,1,1,2,106987,15722026,1,25,3,27777.431095406362,0.006804911784270042,0.3333333333333333,0.6804911784270042,15722026.0,5240675.333333333,106987.0,35662.333333333336,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,2056,3,2,1,3,5,2,94149,9435004,0,25,3,4589.009727626459,0.009978692112902124,1.5,0.9978692112902124,3145001.3333333335,4717502.0,31383.0,47074.5,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,401,3,3,1,3,1,3,143004,3388386,0,8,4,8449.840399002494,0.042204164460601594,1.0,4.22041644606016,1129462.0,1129462.0,47668.0,47668.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1377,5,3,2,2,0,3,317121,14625681,0,22,5,10621.409586056645,0.021682477554378493,1.6666666666666667,2.168247755437849,2925136.2,4875227.0,63424.2,105707.0,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,482,1,1,2,4,0,3,114736,16325285,0,9,4,33869.88589211618,0.007028116201340436,1.0,0.7028116201340435,16325285.0,16325285.0,114736.0,114736.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,2741,3,3,0,1,5,3,190781,2754497,2,23,6,1004.9241152863918,0.06926164740785705,1.0,6.926164740785705,918165.6666666666,918165.6666666666,63593.666666666664,63593.666666666664,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,2232,4,5,2,2,0,2,134143,530211,1,25,3,237.5497311827957,0.2529992776460692,0.8,25.29992776460692,132552.75,106042.2,33535.75,26828.6,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1523,3,1,0,3,1,3,130291,12218685,0,25,3,8022.774130006566,0.010663258771299857,3.0,1.0663258771299857,4072895.0,12218685.0,43430.333333333336,130291.0,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,465,3,1,0,1,5,2,48672,13654937,0,25,3,29365.455913978494,0.003564425086692088,3.0,0.3564425086692088,4551645.666666667,13654937.0,16224.0,48672.0,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,536,1,3,2,4,1,1,107774,16233033,0,25,3,30285.50932835821,0.006639178273092896,0.3333333333333333,0.6639178273092896,16233033.0,5411011.0,107774.0,35924.666666666664,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1488,2,7,0,4,5,2,118123,7023267,0,22,5,4719.9375,0.016818810960767972,0.2857142857142857,1.6818810960767971,3511633.5,1003323.8571428572,59061.5,16874.714285714286,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1595,3,1,1,3,1,3,139812,819720,0,25,6,513.9310344827586,0.17056067925633142,3.0,17.05606792563314,273240.0,819720.0,46604.0,139812.0,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,1780,3,3,1,2,3,3,88487,10019812,0,11,3,5629.107865168539,0.008831203619389267,1.0,0.8831203619389266,3339937.3333333335,3339937.3333333335,29495.666666666668,29495.666666666668,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,982,1,4,2,2,5,1,81954,5444424,0,9,4,5544.219959266802,0.015052832035124376,0.25,1.5052832035124375,5444424.0,1361106.0,81954.0,20488.5,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
3,2228,5,4,2,0,5,1,396468,15969138,1,18,3,7167.476660682226,0.024827138446671324,1.25,2.482713844667132,3193827.6,3992284.5,79293.6,99117.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
0,1756,1,1,2,1,1,1,144311,4411101,0,10,4,2512.016514806378,0.03271541504037201,1.0,3.271541504037201,4411101.0,4411101.0,144311.0,144311.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,1420,3,4,0,4,1,3,238544,8631292,0,19,6,6078.374647887324,0.027637113887468992,0.75,2.7637113887468994,2877097.3333333335,2157823.0,79514.66666666667,59636.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,1318,1,3,2,2,5,1,105039,6322924,1,2,4,4797.362670713202,0.016612409068968725,0.3333333333333333,1.6612409068968725,6322924.0,2107641.3333333335,105039.0,35013.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,2010,3,3,1,0,0,2,400153,14433187,1,25,5,7180.690049751243,0.02772450741475185,1.0,2.772450741475185,4811062.333333333,4811062.333333333,133384.33333333334,133384.33333333334,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,401,3,3,0,0,1,1,101427,2780397,1,12,4,6933.658354114713,0.036479322916835255,1.0,3.6479322916835253,926799.0,926799.0,33809.0,33809.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,697,4,4,2,1,4,1,224760,6336667,1,9,4,9091.344332855093,0.035469750895857396,1.0,3.5469750895857395,1584166.75,1584166.75,56190.0,56190.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
